MIDAS,Lake,Town(s),Station,Date,Depth,Total P,Sample Type,Qualifier
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/08/2001,28,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/10/2001,1,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/10/2001,3,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/10/2001,5,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/10/2001,7,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/10/2001,9,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/10/2001,13,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/10/2001,18,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/10/2001,23,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/10/2001,28,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/14/2001,1,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/14/2001,3,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/14/2001,5,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/14/2001,7,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/14/2001,9,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/14/2001,13,11,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/14/2001,18,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/14/2001,23,16,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/14/2001,28,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/12/2001,1,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/12/2001,3,16,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/12/2001,5,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/12/2001,7,16,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/12/2001,9,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/12/2001,13,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/12/2001,18,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/12/2001,23,19,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/12/2001,28,20,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/02/2001,3,18,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/02/2001,5,18,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/02/2001,7,16,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/02/2001,9,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/02/2001,13,31,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/02/2001,18,28,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/02/2001,23,25,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/02/2001,28,26,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/10/2002,1,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/10/2002,3,19,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/10/2002,5,20,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/10/2002,7,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/10/2002,9,11,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/10/2002,13,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/10/2002,18,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/10/2002,23,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/10/2002,28,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/18/2002,1,11,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/18/2002,3,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/18/2002,5,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/18/2002,7,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/18/2002,9,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/18/2002,13,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/18/2002,18,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/18/2002,23,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/18/2002,28,18,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/24/2002,1,10,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/24/2002,3,9,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/24/2002,5,11,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/24/2002,7,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/24/2002,9,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/24/2002,13,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/24/2002,18,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/24/2002,23,10,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/24/2002,28,16,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/26/2002,1,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/26/2002,3,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/26/2002,5,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/26/2002,7,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/26/2002,9,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/26/2002,13,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/26/2002,18,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/26/2002,23,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/26/2002,28,18,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/24/2002,1,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/24/2002,3,16,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/24/2002,5,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/24/2002,7,16,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/24/2002,9,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/24/2002,13,26,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/24/2002,18,36,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/24/2002,23,29,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/24/2002,28,26,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/24/2002,1,22,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/24/2002,3,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/24/2002,5,24,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/24/2002,7,20,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/24/2002,9,19,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/24/2002,13,20,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/24/2002,18,20,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/24/2002,23,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/24/2002,28,20,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/21/2003,1,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/21/2003,3,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/21/2003,5,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/21/2003,7,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/21/2003,10,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/21/2003,15,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/21/2003,20,19,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/21/2003,28,22,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/16/2003,1,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/16/2003,3,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/16/2003,5,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/16/2003,7,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/16/2003,10,18,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/16/2003,15,16,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/16/2003,20,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/16/2003,28,49,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2003,1,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2003,3,10,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2003,5,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2003,7,16,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2003,10,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2003,15,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2003,20,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2003,28,36,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/20/2003,1,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/20/2003,3,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/20/2003,5,30,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/20/2003,7,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/20/2003,10,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/20/2003,15,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/20/2003,20,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/20/2003,28,27,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/26/2003,1,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/26/2003,3,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/26/2003,5,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/26/2003,7,24,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/26/2003,10,41,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/26/2003,15,54,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/26/2003,20,34,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/26/2003,28,76,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/31/2003,1,39,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/31/2003,3,23,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/31/2003,5,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/31/2003,7,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/31/2003,10,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/31/2003,15,18,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/31/2003,20,20,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/31/2003,28,23,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/25/2004,1,24,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/25/2004,3,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/25/2004,5,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/25/2004,7,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/25/2004,10,16,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/25/2004,15,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/25/2004,20,20,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/25/2004,28,19,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/21/2004,1,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/21/2004,3,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/21/2004,5,23,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/21/2004,7,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/21/2004,10,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/21/2004,15,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/21/2004,20,20,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/21/2004,28,43,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2004,1,10,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2004,3,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2004,5,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2004,7,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2004,10,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2004,15,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2004,20,22,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/21/2004,28,38,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/16/2004,1,18,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/16/2004,3,11,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/16/2004,5,10,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/16/2004,7,11,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/16/2004,10,30,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/16/2004,15,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/16/2004,20,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,08/16/2004,28,26,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/21/2004,1,20,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/21/2004,3,16,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/21/2004,5,19,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/21/2004,7,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/21/2004,10,19,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/21/2004,15,58,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/21/2004,20,37,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,09/21/2004,28,46,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/19/2004,1,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/19/2004,3,22,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/19/2004,5,16,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/19/2004,7,22,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/19/2004,10,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/19/2004,13,19,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/19/2004,15,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/19/2004,16,32,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/19/2004,18,500,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/19/2004,20,71,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,10/19/2004,28,140,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/27/2005,1,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/27/2005,3,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/27/2005,5,20,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/27/2005,7,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/27/2005,10,18,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/27/2005,15,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/27/2005,20,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,05/27/2005,28,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/28/2005,1,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/28/2005,3,16,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/28/2005,5,21,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/28/2005,7,14,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/28/2005,10,12,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/28/2005,15,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/28/2005,20,17,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,06/28/2005,28,51,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/22/2005,1,13,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/22/2005,3,9,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/22/2005,5,15,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/22/2005,7,19,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/22/2005,10,11,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/22/2005,15,11,G,PG
5236,Cobbosseecontee Lake,"Litchfield, Manchester, Monmouth, West Gardiner, W",1,07/22/2005,20,27,G,PG
